Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ChEA_2022	CHD1 26751641 Chip-Seq LNCaP Human	28/1647	3.010562e-01	5.747502e-01	0	0	1.128584e+00	1.354818e+00	IFI6;TOB1;ANAPC11;ACTG1;LAPTM4B;RAB25;CDH1;MYO6;AGR3;PHLDA2;SOX4;MYLIP;EDN1;UBE2H;ACBD5;MARCKSL1;KRT8;KLF4;GRHL2;AZGP1;CLDN4;AEBP2;ETNK1;ESRP1;ABI1;CLDN7;RAMP1;FRYL
ChEA_2022	GATA2 22383799 ChIP-Seq G1ME Mouse	26/1522	3.013555e-01	5.747502e-01	0	0	1.133666e+00	1.359792e+00	SEH1L;HEXA;ZFAND5;SMC5;SPINT2;MTDH;NT5DC1;BCLAF1;ODF2L;EPCAM;RHPN2;UBXN4;AP1M2;ATG5;TMEM14C;MYLIP;JUP;EIF2AK1;NSMCE2;NEB;DUSP6;VIL1;KRT18;ETNK1;RAB5A;PTPN2
ChEA_2022	CTCF 20526341 ChIP-Seq ESCs Human	27/1591	3.087800e-01	5.858833e-01	0	0	1.125911e+00	1.323087e+00	SCOC;NEDD9;MEA1;LGALS4;MYH14;CEP192;CCNL2;CCT8;TMEM14C;HEXIM1;SUN1;JUP;ANXA3;RBM18;KCNH8;TMEM176A;RECQL;HLA-A;HLA-G;CPPED1;VIL1;NR4A1;DAD1;GRB2;PLP2;OCIAD2;LLGL2
ChEA_2022	CHD7 19251738 ChIP-ChIP MESCs Mouse	3/128	3.101711e-01	5.858833e-01	0	0	1.555232e+00	1.820603e+00	TES;CAV2;MET
ChEA_2022	NR4A2 19515692 ChIP-ChIP MN9D Mouse	3/128	3.101711e-01	5.858833e-01	0	0	1.555232e+00	1.820603e+00	BRD2;PPP1R10;PPIA
ChEA_2022	TCF4 23295773 ChIP-Seq U87 Human	52/3177	3.103598e-01	5.858833e-01	0	0	1.089821e+00	1.275116e+00	GOLT1B;ZFAND5;CLTA;PCSK5;LGALS4;LAPTM4B;IMMP2L;CDH1;EPSTI1;PPFIA1;CCNL2;UBXN4;ZNF165;ANXA4;ZFR;NSMCE2;VPS13B;COBL;LMO7;KIAA1217;AZGP1;SUB1;ESRP1;PPIA;SMPDL3A;MET;LLGL2;NPSR1;LAMA3;NEDD9;CXCR4;MAL2;MYH14;ATG5;CYB5A;UBE2H;PTPRN2;DTNA;HOMER1;EIF2AK1;MACC1;DNAH14;EYA4;PLEKHA5;CPPED1;ISG20;GGCT;MYO1D;MYO1E;MYO5C;GOPC;RAMP1
ChEA_2022	RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human	27/1594	3.122792e-01	5.866124e-01	0	0	1.123569e+00	1.307675e+00	DDR1;IDI1;RPL30;SCOC;PPP1R10;THYN1;PPFIA1;CEP192;RPL15;SAMD12;UBXN4;MAP3K2;UBE2H;ARHGEF38;PLEKHA5;SHROOM3;HLA-G;SDCBP2;VIL1;RHEB;RPL7L1;NFE2L3;FOSB;GRB2;TRMT11;RAMP1;PPIA
ChEA_2022	EZH2 27294783 Chip-Seq NPCs Mouse	18/1032	3.123315e-01	5.866124e-01	0	0	1.155454e+00	1.344591e+00	HBS1L;EGR2;HDAC2;EYA4;CXCR4;DUSP6;F5;VIL1;AHI1;BCLAF1;NCOA7;GOPC;TRMT11;UBXN4;RAMP1;SMPDL3A;ATF3;ATG5
ChEA_2022	TAF2 19829295 ChIP-Seq ESCs Human	27/1595	3.134485e-01	5.872201e-01	0	0	1.122791e+00	1.302572e+00	IDI1;SCOC;ARPC5L;IFI6;CLTA;CXCR4;ETFB;SEZ6L2;BCLAF1;MYO6;UBQLN1;CCNL2;RPL18;SAMD12;UBXN4;PRSS2;CDKN2A;EYA4;VPS13B;KRT10;GRHL2;SUMF1;RHEB;RPL7L1;NFE2L3;TRMT11;LLGL2
ChEA_2022	TBX2 33478486 ChIP-Seq IMR90 Human Lung	39/2354	3.145435e-01	5.873785e-01	0	0	1.100732e+00	1.273143e+00	IDI1;ZNF292;ZFAND5;RASEF;ARPC5L;GMCL1;AQP1;ACTG1;EFNB2;HINT3;CDH1;RSPO2;MAL2;MYH14;ITGB8;EPC2;UBXN4;JUNB;MISP;AP1M2;TMED4;CYB5A;CDKN2B;ACBD5;ANXA3;KRT8;LMO7;GRHL2;DUSP6;KIAA1217;CLDN3;KRT18;AEBP2;ETNK1;ID1;PLP2;OSBPL1A;ATF3;LLGL2
ChEA_2022	SOX2 21211035 ChIP-Seq LN229 Gbm	44/2673	3.157167e-01	5.873785e-01	0	0	1.094343e+00	1.261679e+00	SCOC;CXCR4;SMC5;TNFRSF11B;TOB1;PCSK5;IMMP2L;RSPO2;MAL2;EPC2;CCT8;SAMD12;PHLDA2;HMGN1;MAP3K2;MYLIP;CYB5A;ATP6V1G1;CDKN2B;PTPRN2;DTNA;CAV2;RBM18;KCNH8;RAB3IP;STARD10;NSMCE2;PLEKHA5;VPS13B;COBL;WDR72;HLA-G;GRHL2;HLA-E;MYO1D;MYO1E;AEBP2;DAD1;SUB1;ETNK1;MYO5C;NFE2L3;GRB2;TRIB1
ChEA_2022	KDM2B 26808549 Chip-Seq JURKAT Human	28/1660	3.159144e-01	5.873785e-01	0	0	1.118788e+00	1.289162e+00	HDAC2;IFI6;CXCR4;TOB1;ANAPC11;EFNB2;UBQLN1;STX3;JUNB;SOX4;IER2;TMEM14C;BRD2;EGR2;ACBD5;SUN1;MARCKSL1;ELOVL5;KCNH8;DNAH14;PLEKHA5;ISG15;KRT10;DUSP6;HLA-E;FOSB;GRB2;PTPN2
ChEA_2022	P53 22127205 ChIP-Seq FIBROBLAST Human	10/545	3.207111e-01	5.948026e-01	0	0	1.214003e+00	1.380582e+00	PRPF18;AEBP2;CLDN7;LAMA3;CXCR4;SHROOM3;SEC61B;SAMD12;MET;ATF3
ChEA_2022	AR 20517297 ChIP-Seq VCAP Human	27/1604	3.240349e-01	5.994646e-01	0	0	1.115829e+00	1.257432e+00	GOLT1B;HERPUD1;ODF2L;RAB25;ENPP2;RSPO2;MAL2;CEP192;RHPN2;TMED4;HMGN1;CAV2;STARD10;NEB;KRT10;GRHL2;CPPED1;SYTL2;KIAA1217;GGCT;MYO1E;CEACAM6;ETNK1;TAX1BP1;GOPC;TRIB1;GOLGA8A
ChEA_2022	FOXP2 23625967 ChIP-Seq PFSK-1 AND SK-N-MC Human	13/733	3.284743e-01	6.030070e-01	0	0	1.173302e+00	1.306233e+00	SCOC;SEC13;JUP;BCLAF1;KRT18;SUB1;ETNK1;RPL7L1;RAD21;EPC2;LAMTOR1;CDH17;SMPDL3A
ChEA_2022	IRF4 20064451 ChIP-Seq CD4+T Mouse	14/795	3.288950e-01	6.030070e-01	0	0	1.165111e+00	1.295623e+00	HBS1L;ANXA4;KCNH8;ZNF292;ZFR;ARHGEF38;SMC5;NEB;ISG20;PRPF18;MAL2;AGR3;ITGB8;GOPC
ChEA_2022	CBP 20019798 ChIP-Seq JUKART Human	14/795	3.288950e-01	6.030070e-01	0	0	1.165111e+00	1.295623e+00	HBS1L;ANXA4;KCNH8;ZNF292;ZFR;ARHGEF38;SMC5;NEB;ISG20;PRPF18;MAL2;AGR3;ITGB8;GOPC
ChEA_2022	RXR 22158963 ChIP-Seq LIVER Mouse	26/1546	3.300241e-01	6.030070e-01	0	0	1.114294e+00	1.235295e+00	HBS1L;CMAS;ZFAND5;AREG;HERPUD1;ACTG1;CDH1;SPIN1;UBQLN1;MAL2;CCT8;JUNB;TMEM14C;GSTM3;ACBD5;JUP;ELOVL5;STARD10;COBL;DUSP6;F5;AZGP1;CLDN3;KRT18;ETNK1;TRIB1
ChEA_2022	SMC3 22415368 ChIP-Seq MEFs Mouse	26/1546	3.300241e-01	6.030070e-01	0	0	1.114294e+00	1.235295e+00	DDR1;EPHB6;PPP1R10;TNFRSF11B;EFNB2;HINT3;RSPO2;STX3;SOX4;AP1M2;EGR2;EDN1;DTNA;RAB3IP;ZFR;KLF4;TMC4;DUSP6;AHI1;MYO1E;RPL7L1;GOPC;TRIB1;RAMP1;ATF3;PTPN2
ChEA_2022	STAT3 18555785 ChIP-Seq MESCs Mouse	25/1485	3.324827e-01	6.038978e-01	0	0	1.115154e+00	1.227971e+00	CMAS;MTDH;LAPTM4B;IMMP2L;EPSTI1;AGR3;SOX4;IER2;UBE2H;ANXA3;ELOVL5;RBM18;KCNH8;ZFR;SHROOM3;COBL;LMO7;KLF4;DUSP6;HAUS1;AEBP2;DAD1;MYO5C;ABI1;SNRPC
ChEA_2022	PPARG 19300518 ChIP-PET 3T3-L1 Mouse	4/191	3.329599e-01	6.038978e-01	0	0	1.386324e+00	1.524586e+00	EFNB2;TES;CAV2;ETFB
ChEA_2022	GBX2 23144817 ChIP-Seq PC3 Human	4/191	3.329599e-01	6.038978e-01	0	0	1.386324e+00	1.524586e+00	NPSR1;NSMCE2;MAL2;NEB
ChEA_2022	EBNA1 20929547 Chip-Seq RAJI-cells Human	26/1553	3.385338e-01	6.117850e-01	0	0	1.108759e+00	1.200932e+00	HBS1L;SLC44A4;ICA1;HERPUD1;HINT3;MYO6;AGR3;ITGB8;JUNB;SOX4;AP1M2;IER3;MARCKSL1;GSN;STARD10;ARHGEF38;NSMCE2;PLEKHA5;LMO7;SDCBP2;SUMF1;MYO1D;NR4A1;RHEB;MYO5C;CDH17
ChEA_2022	GATA1 22025678 ChIP-Seq K562 Human	1/27	3.397872e-01	6.117850e-01	0	0	2.488487e+00	2.686162e+00	CDH1
ChEA_2022	STAT5A 28732065 ChIP-Seq J2E Mouse Blood	2/79	3.397887e-01	6.117850e-01	0	0	1.681711e+00	1.815291e+00	OSBPL1A;RAB5A
ChEA_2022	CTCF 31629814 ChIP-Seq Hepatocytes Mouse Tyrosinemia	50/3086	3.429095e-01	6.159055e-01	0	0	1.075913e+00	1.151537e+00	EPHB6;WASHC5;PATJ;RPL30;RIF1;ARPC5L;BRK1;SPINT2;MEA1;BACH1;PCSK5;SAT1;LAPTM4B;HINT3;PIEZO2;SPIN1;EPC2;TMED4;HMGN1;DSP;SUN1;ELOVL5;ZFR;KRT8;VPS13B;DUSP6;SYTL2;PRPF18;ESRP1;ATF3;HDAC2;LAMA3;TOB1;MTDH;PARD6B;RAD21;UBQLN1;RPL15;RHPN2;CEP76;ATG5;RAB3IP;GGCT;MYO1D;NDUFAF6;RHEB;GRB2;TRMT11;LAMTOR1;FRYL
ChEA_2022	TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	29/1748	3.446597e-01	6.175501e-01	0	0	1.098768e+00	1.170405e+00	RIF1;LAMA3;ARPC5L;PCSK5;MTDH;PSMB7;LAPTM4B;CAPN7;MYH14;PHLDA2;JUNB;MAP3K2;ACBD5;DTNA;CDKN2A;NSMCE2;PLEKHA5;SHROOM3;WDR72;LMO7;F5;MYO1D;MYO1E;PRPF18;KRT18;TAX1BP1;ATF3;FRYL;LLGL2
ChEA_2022	PHOX2B 30127528 ChIP-Seq KELLY Human BrainNeuroblastoma	31/1877	3.470125e-01	6.202638e-01	0	0	1.093940e+00	1.157820e+00	PATJ;C2CD5;HDAC2;TES;DMAC1;ICA1;NEDD9;MTDH;ATP5F1A;PIEZO2;AGR3;ACBD5;HOMER1;JUP;CDKN2A;MACC1;DNAH14;ARHGEF38;SHROOM3;LMO7;NEB;DUSP6;KIAA1217;SH3YL1;KRT19;TAX1BP1;NCOA7;TRMT11;SNRPC;RAMP1;ATF3
ChEA_2022	GATA3 21867929 ChIP-Seq TH1 Mouse	23/1372	3.491810e-01	6.223319e-01	0	0	1.109196e+00	1.167057e+00	DDR1;IDI1;DTNA;ANXA4;HEXA;ANXA13;PLEKHA5;NEDD9;COBL;SPINT2;KLF4;TOB1;KRT19;HINT3;EPCAM;ABI1;CLDN7;RSPO2;CEP192;TRIB1;FRYL;ATG5;LLGL2
ChEA_2022	ELK3 25401928 ChIP-Seq HUVEC Human	28/1689	3.498514e-01	6.223319e-01	0	0	1.097490e+00	1.152636e+00	ARPC5L;ICA1;BACH1;HERPUD1;ACTG1;TMEM43;ITGB8;EPC2;PHLDA2;JUNB;SOX4;IER2;IER3;BRD2;MARCKSL1;HOMER1;JUP;ISG15;ARPC4;SDCBP2;DUSP6;HAUS1;KRT18;ID1;ABI1;NFE2L3;TRIB1;SMPDL3A
ChEA_2022	PRDM14 20953172 ChIP-Seq ESCs Human	23/1374	3.517975e-01	6.242929e-01	0	0	1.107433e+00	1.156935e+00	MAP3K2;HBS1L;MYLIP;ELOVL5;DNAH14;RASEF;ICA1;NEDD9;LMO7;CPPED1;AHI1;PRPF18;CAPN7;DAD1;SUB1;RPL7L1;AGR3;GRB2;NCOA7;SAMD12;TRIB1;PPIA;IER3
ChEA_2022	RING1B 27294783 Chip-Seq NPCs Mouse	27/1632	3.576142e-01	6.330970e-01	0	0	1.094668e+00	1.125648e+00	HDAC2;ANAPC11;ACTG1;RSPO2;STX3;UBXN4;SOX4;AP1M2;HEXIM1;DSP;BRD2;EGR2;CDKN2B;ELOVL5;CDKN2A;TMEM176A;EYA4;NSMCE2;GRHL2;F5;MYO1D;NR4A1;ESRP1;ID1;TRIB1;PPIA;ATF3
ChEA_2022	CEBPB 26923725 Chip-Seq MESODERM Mouse	14/814	3.608756e-01	6.373459e-01	0	0	1.136297e+00	1.158139e+00	MYLIP;SCOC;EDN1;MARCKSL1;GSN;HOMER1;RIF1;CDKN2A;SHROOM3;AREG;GRHL2;EFNB2;CDH1;TRIB1
ChEA_2022	SREBP1 19666523 ChIP-Seq LIVER Mouse	10/567	3.650855e-01	6.429710e-01	0	0	1.164714e+00	1.173593e+00	CLDN3;HINT3;CCT8;RPL18;SNRPC;OSBPL1A;SEZ6L2;RAMP1;ATF3;SUMF1
ChEA_2022	JUN 27471255 ChIP-Seq Chondrocytes Mouse Rib	66/4145	3.677697e-01	6.429710e-01	0	0	1.057212e+00	1.057528e+00	PATJ;RPL30;TUT7;RIF1;ETFB;MEA1;BACH1;SAT1;TMEM43;HINT3;CAPN7;PIEZO2;SPIN1;PPFIA1;EPG5;CCN3;EPC2;SAMD12;IER3;HMGN1;MYLIP;SUN1;ELOVL5;NSMCE2;LMO7;SUMF1;SELENOS;SUB1;RPL7L1;TAX1BP1;SELENOW;NCOA7;TRIB1;PPIA;MET;ATF3;DMAC1;TOB1;GMCL1;EMC4;CEP192;RPL15;ATG5;PRELID3B;MAP3K2;CYB5A;EGR2;UBE2H;PTPRN2;DTNA;GSN;JUP;HSPA5;RAB3IP;CPPED1;ISG20;GGCT;NR4A1;MYO1E;NDUFAF6;ZUP1;ID1;FOSB;PLP2;PSMG2;FRYL
ChEA_2022	CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse	24/1450	3.682780e-01	6.429710e-01	0	0	1.094209e+00	1.093024e+00	DDR1;GSTM3;IDI1;EGR2;EDN1;SEC13;MARCKSL1;UQCRB;HEXA;PLEKHA5;CLTA;BACH1;TMC4;DUSP6;ACTG1;EFNB2;MYO5C;ABI1;CLDN7;UBQLN1;CCNL2;SNRPC;TRIB1;ATF3
ChEA_2022	SRY 22984422 ChIP-ChIP TESTIS Rat	3/142	3.685033e-01	6.429710e-01	0	0	1.397589e+00	1.395221e+00	GSTM3;CAPN7;KRT8
ChEA_2022	MYC 22102868 ChIP-Seq BL Human	10/569	3.691634e-01	6.429710e-01	0	0	1.160426e+00	1.156383e+00	SEC13;ACBD5;SEH1L;ID1;ARPC5L;TRIB1;BACH1;JUNB;PPIA;AP1M2
ChEA_2022	OCT4 20526341 ChIP-Seq ESCs Human	26/1578	3.693775e-01	6.429710e-01	0	0	1.089398e+00	1.084971e+00	TOB1;HINT3;CCNL2;SAMD12;TMEM14C;CYB5A;PTPRN2;DTNA;JUP;ANXA3;DNAH14;TMEM176A;VPS13B;COBL;MIF;KRT10;TMC4;SUMF1;ISG20;VIL1;CLDN3;RPL7L1;FOSB;NCOA7;OCIAD2;FRYL
ChEA_2022	KDM6A 18722178 ChIP-ChIP U937 AND SAOS2 Human	7/384	3.701427e-01	6.429710e-01	0	0	1.203657e+00	1.196274e+00	HBS1L;PSMB7;HSPA5;YIPF3;UBQLN1;SEC61B;CEP76
ChEA_2022	KDM2B 26808549 Chip-Seq REH Human	23/1389	3.715602e-01	6.430521e-01	0	0	1.094377e+00	1.083481e+00	DDR1;EPHB6;RPL30;EDN1;ELOVL5;MACC1;EYA4;NEDD9;WDR72;LMO7;KLF4;BACH1;AREG;PCSK5;DUSP6;ACTG1;STK3;DAD1;RSPO2;CEP192;TRMT11;STX3;SOX4
ChEA_2022	DNAJC2 21179169 ChIP-ChIP NT2 Human	13/758	3.723745e-01	6.430521e-01	0	0	1.132435e+00	1.118682e+00	EGR2;PTPRN2;JUP;RIF1;LAMA3;TNFRSF11B;ARPC4;GRHL2;ACTG1;KRT18;HINT3;ITGB8;RAMP1
ChEA_2022	ELF1 20517297 ChIP-Seq JURKAT Human	14/821	3.727964e-01	6.430521e-01	0	0	1.126024e+00	1.111073e+00	IDI1;UBE2H;ACBD5;SEH1L;ANXA4;EIF2AK1;ISG15;CEACAM6;ABI1;CLDN7;FOSB;CCNL2;JUNB;AP1M2
ChEA_2022	TP53 23651856 ChIP-Seq MEFs Mouse	41/2541	3.737167e-01	6.431404e-01	0	0	1.068174e+00	1.051358e+00	NEDD9;SPINT2;MEA1;ANAPC11;STK3;PSMB7;TMEM43;SPIN1;FLOT1;RPL18;PRSS2;JUNB;IER3;TMED4;DSP;BRD2;EGR2;CDKN2B;MARCKSL1;PTPRN2;JUP;ELOVL5;EYA4;NSMCE2;COBL;MIF;GRHL2;CPPED1;SYTL2;MYO1D;NR4A1;CLDN4;PRPF18;AEBP2;ESRP1;TAX1BP1;YME1L1;PPIA;MET;FRYL;LLGL2
ChEA_2022	EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human	78/4931	3.752167e-01	6.434214e-01	0	0	1.050875e+00	1.030121e+00	DDR1;EPHB6;SCOC;CMAS;RIF1;ARPC5L;THYN1;SMC5;ETFB;RPL8;MEA1;BACH1;AQP1;ACTG1;IMMP2L;TMEM43;CAPN7;CDH1;PPFIA1;FLOT1;ITGB8;EPC2;PHLDA2;JUNB;SOX4;IER2;TMED4;HMGN1;BRD2;MYLIP;ATP6V1G1;ANXA3;ZFR;KRT8;VPS13B;COBL;TMC4;DUSP6;KIAA1217;CLDN3;PRPF18;AEBP2;SUB1;CLDN7;TRIB1;PPIA;ATF3;IDI1;SEH1L;NEDD9;CXCR4;MTDH;STK3;PSMB7;PARD6B;PTDSS1;RPL15;STX3;RPL18;HEXIM1;EGR2;UBE2H;PTPRN2;GSN;JUP;YIPF3;EIF2AK1;NEB;KRT10;MYO1D;NR4A1;KRT19;KRT18;RHEB;ID1;ABI1;OSBPL1A;RAB5A
ChEA_2022	GATA3 26560356 Chip-Seq TH2 Human	26/1583	3.756190e-01	6.434214e-01	0	0	1.085600e+00	1.062998e+00	ZNF292;ETFB;TOB1;SAT1;MTDH;LAPTM4B;FLOT1;PHLDA2;CEP76;GSTM3;MYLIP;EGR2;CDKN2B;GSN;LMO7;ARPC4;KRT10;SDCBP2;AZGP1;RHEB;DAD1;SUB1;ETNK1;NCOA7;PLP2;TRIB1
ChEA_2022	AR 19668381 ChIP-Seq PC3 Human	45/2803	3.785924e-01	6.470170e-01	0	0	1.062873e+00	1.032363e+00	HBS1L;GOLT1B;HEXA;LAMA3;CLTA;TNFRSF11B;MEA1;PCSK5;MTDH;LAPTM4B;PARD6B;IMMP2L;BCLAF1;TMEM43;CDH1;RAD21;EPSTI1;SPIN1;PPFIA1;ITGB8;CCNL2;SAMD12;MYLIP;CYB5A;EDN1;CDKN2B;PTPRN2;HOMER1;ANXA3;ANXA4;SHROOM3;COBL;NEB;HLA-G;SUMF1;ISG20;MYO1D;NR4A1;MYO1E;AZGP1;CLDN3;CEACAM6;NCOA7;GOPC;ATF3
ChEA_2022	NANOG 18555785 ChIP-Seq MESCs Mouse	7/388	3.800993e-01	6.470352e-01	0	0	1.190773e+00	1.151862e+00	EDN1;RIF1;ID1;ZFR;RHPN2;ETFB;SNRPC
ChEA_2022	ETS1 20019798 ChIP-Seq JURKAT Human	22/1332	3.803518e-01	6.470352e-01	0	0	1.091010e+00	1.054634e+00	HEXIM1;ZNF165;HBS1L;SEC13;ACBD5;HEXA;THYN1;RPL8;PSMB7;BCLAF1;PRPF18;TMEM43;HINT3;RPL7L1;ABI1;UBQLN1;YME1L1;CCT8;UBXN4;SNRPC;PRSS2;IER2
ChEA_2022	JUN 21703547 ChIP-Seq K562 Human	20/1206	3.818801e-01	6.481451e-01	0	0	1.095175e+00	1.054268e+00	HBS1L;IDI1;ELOVL5;YIPF3;KCNH8;NSMCE2;ICA1;TNFRSF11B;KLF4;AQP1;EFNB2;AHI1;BCLAF1;SUB1;MYO6;RPL15;SAMD12;TRIB1;RAMP1;RAB5A
ChEA_2022	BRD4 28847988 ChIP-Seq BCBL1 Human Blood Lymphoma	4/206	3.848197e-01	6.516397e-01	0	0	1.282392e+00	1.224659e+00	RPL8;TRIB1;JUNB;MTDH
ChEA_2022	EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	14/830	3.882042e-01	6.519700e-01	0	0	1.113074e+00	1.053217e+00	HEXIM1;SUN1;UQCRB;KRT8;VPS13B;CXCR4;SHROOM3;PTDSS1;KRT19;CLDN4;RSPO2;MAL2;RPL15;CDH17
ChEA_2022	KDM2B 26808549 Chip-Seq DND41 Human	27/1657	3.882542e-01	6.519700e-01	0	0	1.076389e+00	1.018367e+00	ZFAND5;IFI6;CXCR4;TOB1;PCSK5;ACTG1;CCNL2;STX3;JUNB;SOX4;IER2;HEXIM1;BRD2;EGR2;ACBD5;MARCKSL1;ELOVL5;EIF2AK1;STARD10;ISG15;MIF;NR4A1;CEACAM6;ID1;ABI1;FOSB;GRB2
ChEA_2022	BCL11B 21912641 ChIP-Seq STHDH STRIUM Mouse	1/32	3.886849e-01	6.519700e-01	0	0	2.086587e+00	1.971796e+00	SUN1
ChEA_2022	EGR1 23403033 ChIP-Seq LIVER Mouse	9/516	3.887501e-01	6.519700e-01	0	0	1.150728e+00	1.087229e+00	HBS1L;AHI1;SUN1;JUP;RIF1;CDH1;MAL2;S100A14;BACH1
ChEA_2022	CSB 26484114 Chip-Seq FIBROBLAST Human	26/1594	3.894199e-01	6.519700e-01	0	0	1.077331e+00	1.016027e+00	CMAS;PPP1R10;CLTA;CXCR4;TNFRSF11B;MTDH;ACTG1;TMEM43;EPCAM;ENPP2;FLOT1;MAL2;PHLDA2;HEXIM1;ANXA4;NSMCE2;COBL;DUSP6;SYTL2;MYO1E;DAD1;RPL7L1;ID1;OCIAD2;TRIB1;PPIA
ChEA_2022	ADNP 35650610 ChIP-Seq mESC Mouse Stem Autism	8/458	3.988942e-01	6.663243e-01	0	0	1.151964e+00	1.058723e+00	UBE2H;KRT8;EPSTI1;TAX1BP1;LMO7;RHPN2;GRHL2;PPIA
ChEA_2022	CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism	13/774	4.008964e-01	6.681606e-01	0	0	1.107690e+00	1.012487e+00	DSP;EPHB6;BRD2;KRT8;SHROOM3;MEA1;DUSP6;RHEB;MYH14;NCOA7;GOPC;OSBPL1A;PPIA
ChEA_2022	SETDB1 19884255 ChIP-Seq MESCs Mouse	24/1478	4.048566e-01	6.732448e-01	0	0	1.071493e+00	9.688674e-01	EDN1;ACBD5;CMAS;EIF2AK1;EYA4;THYN1;SHROOM3;COBL;ARPC4;KLF4;SDCBP2;ANAPC11;MYO1E;NT5DC1;PARD6B;AEBP2;RAB25;ID1;CLDN7;SEC61B;PLP2;SOX4;ATG5;HMGN1
ChEA_2022	YY1 21170310 ChIP-Seq MESCs Mouse	6/337	4.088238e-01	6.751747e-01	0	0	1.173943e+00	1.050058e+00	HEXIM1;AHI1;UQCRB;PPP1R10;RPL18;IER2
ChEA_2022	MYB 26560356 Chip-Seq TH1 Human	26/1610	4.096343e-01	6.751747e-01	0	0	1.065507e+00	9.509549e-01	IFI6;CXCR4;TOB1;RPL15;JUNB;TMEM14C;HEXIM1;GSTM3;MYLIP;EGR2;CDKN2B;JUP;KCNH8;KRT8;LMO7;MIF;DUSP6;CPPED1;F5;KIAA1217;ISG20;ID1;TAX1BP1;NFE2L3;ATF3;PTPN2
ChEA_2022	ISL1 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma	3/152	4.096795e-01	6.751747e-01	0	0	1.303125e+00	1.162882e+00	KIAA1217;KRT19;ICA1
ChEA_2022	VDR 24763502 ChIP-Seq THP-1 Human	17/1034	4.102155e-01	6.751747e-01	0	0	1.084091e+00	9.660040e-01	HEXIM1;BRD2;IDI1;SCOC;GSN;UQCRB;PPP1R10;ANXA3;MACC1;RASEF;RPL8;KLF4;TOB1;GRHL2;MYO1D;SEC61B;PHLDA2
ChEA_2022	ELF1 17652178 ChIP-ChIP JURKAT Human	2/92	4.105792e-01	6.751747e-01	0	0	1.437844e+00	1.279949e+00	GOLT1B;RECQL
ChEA_2022	TP53 20018659 ChIP-ChIP R1E Mouse	15/909	4.144471e-01	6.800241e-01	0	0	1.087769e+00	9.581177e-01	DDR1;NPSR1;BRD2;EGR2;MARCKSL1;CDKN2A;EYA4;THYN1;CXCR4;GRHL2;CLDN4;KRT18;TMEM43;AEBP2;ATF3
ChEA_2022	OLIG2 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	27/1679	4.155709e-01	6.803594e-01	0	0	1.060761e+00	9.314567e-01	IDI1;HDAC2;HEXA;SMC5;BACH1;SAT1;EFNB2;CDH1;EPSTI1;ITGB8;EPC2;MYLIP;CDKN2B;HSPA5;EIF2AK1;KCNH8;NSMCE2;RECQL;VPS13B;LMO7;CPPED1;MYO1D;MYO1E;PRPF18;KRT18;DAD1;TAX1BP1
ChEA_2022	POU5F1 18555785 ChIP-Seq MESCs Mouse	7/403	4.174806e-01	6.810379e-01	0	0	1.144778e+00	9.999835e-01	HDAC2;RIF1;PPP1R10;SHROOM3;RPL8;TRIB1;JUNB
ChEA_2022	GATA1 21571218 ChIP-Seq MEGAKARYOCYTES Human	34/2132	4.178259e-01	6.810379e-01	0	0	1.052308e+00	9.183388e-01	SCOC;ICA1;NEDD9;AQP1;PARD6B;IMMP2L;ODF2L;CDH1;SPIN1;SAMD12;JUNB;PTPRN2;GSN;ANXA3;ELOVL5;CAV2;ANXA4;EYA4;NSMCE2;VPS13B;COBL;SYTL2;KIAA1217;MYO1D;AHI1;KRT19;PRPF18;DAD1;ID1;CLDN7;NFE2L3;FOSB;NCOA7;RAMP1
ChEA_2022	ZNF652 21678463 ChIP-ChIP ZR75-1 Human	2/94	4.211526e-01	6.818179e-01	0	0	1.406443e+00	1.216235e+00	NT5DC1;PPP1R10
ChEA_2022	CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse	24/1492	4.233199e-01	6.818179e-01	0	0	1.060459e+00	9.115998e-01	MAP3K2;EGR2;UBE2H;CMAS;GSN;HSPA5;ANXA3;ANXA4;ANAPC11;HAUS1;MYO1E;EPCAM;RHEB;ETNK1;S100A14;CCT8;SAMD12;SNRPC;TRIB1;RAMP1;PPIA;MET;TMED4;TMEM14C
ChEA_2022	CRX 20693478 ChIP-Seq RETINA Mouse	24/1492	4.233199e-01	6.818179e-01	0	0	1.060459e+00	9.115998e-01	HBS1L;EGR2;HDAC2;EYA4;CXCR4;COBL;MIF;DUSP6;F5;ACTG1;VIL1;AHI1;NT5DC1;BCLAF1;HINT3;GRB2;NCOA7;GOPC;TRMT11;UBXN4;RAMP1;SMPDL3A;ATF3;ATG5
